pid,day_in_study,post_treatment,female,post_lunch_activity,treat_pool,finished_study,treat_nap,max_pay_pvt,pv_average_inverse_rt,pv_falsestarts,pv_minorlapses,extra_work,pay_pvt_check,calc_pay,high_pay,pv_perf,age,pv_perf_post_std,pv_average_inverse_rt_post_std,pv_minorlapses_post_std,pv_falsestarts_post_std,composite_pvt,pv_perf_pre_std,pv_average_inverse_rt_pre_std,pv_minorlapses_pre_std,pv_falsestarts_pre_std,composite_pvt_baseline
5245.0,27,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7307873,3.0,3.0,0.0,12.97752,13.0,0.0,13.0,1,-0.0008164741,-0.15496717,0.21368197,-0.24455667,-0.06194729,0.42963755,-0.125566,0.6293813,0.70178634,0.4018672
5245.0,28,1.0,Female,,1.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.42963755,-0.125566,0.6293813,0.70178634,0.4018672
5246.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,2,0.0,Female,typing,0.0,1.0,1.0,20.0,2.7791522,5.0,5.0,1.0,12.542212,13.0,0.0,13.0,1,-0.0008164741,0.013865708,-0.19469191,-0.6113134,-0.26404655,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,3,0.0,Female,typing,0.0,1.0,1.0,20.0,2.8074174,4.0,6.0,1.0,12.497145,12.0,0.0,12.0,1,-0.6387711,0.112534456,-0.39887884,-0.42793506,-0.23809315,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,4,0.0,Female,typing,0.0,1.0,1.0,20.0,3.1213484,5.0,0.0,1.0,14.325956,14.0,0.0,14.0,1,0.6371382,1.2084098,0.8262428,-0.6113134,0.4744464,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,5,0.0,Female,typing,0.0,1.0,1.0,40.0,3.0059223,1.0,0.0,1.0,28.75373,29.0,1.0,14.5,1,0.9561155,0.80547863,0.8262428,0.12220009,0.5846405,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,6,0.0,Female,typing,0.0,1.0,1.0,40.0,3.231368,1.0,0.0,1.0,29.827282,30.0,1.0,15.0,1,1.2750928,1.5924683,0.8262428,0.12220009,0.8469704,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,7,0.0,Female,break,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,8,0.0,Female,break,0.0,1.0,1.0,40.0,3.067477,1.0,3.0,0.0,27.884058,28.0,1.0,14.0,1,0.6371382,1.0203546,0.21368197,0.12220009,0.45207888,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,9,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,10,1.0,Female,nap,0.0,1.0,1.0,40.0,2.9274466,0.0,3.0,0.0,27.380114,27.0,1.0,13.5,1,0.31816086,0.5315343,0.21368197,0.30557847,0.3502649,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,11,1.0,Female,nap,0.0,1.0,1.0,40.0,3.0065742,1.0,4.0,0.0,27.206448,27.0,1.0,13.5,1,0.31816086,0.80775404,0.009495026,0.12220009,0.31314972,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,12,1.0,Female,nap,0.0,1.0,1.0,20.0,2.9454958,0.0,5.0,0.0,13.345434,13.0,0.0,13.0,1,-0.0008164741,0.5945409,-0.19469191,0.30557847,0.23514248,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,13,1.0,Female,nap,0.0,1.0,1.0,40.0,2.7586286,1.0,4.0,0.0,26.025755,26.0,1.0,13.0,1,-0.0008164741,-0.05777822,0.009495026,0.12220009,0.024638964,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,14,1.0,Female,nap,0.0,1.0,1.0,20.0,2.9490874,0.0,7.0,0.0,12.966389,13.0,0.0,13.0,1,-0.0008164741,0.6070783,-0.6030658,0.30557847,0.103197,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,15,1.0,Female,nap,0.0,1.0,1.0,20.0,2.8971782,0.0,2.0,0.0,13.811788,14.0,0.0,14.0,1,0.6371382,0.42587283,0.4178689,0.30557847,0.38310674,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,16,1.0,Female,nap,0.0,1.0,1.0,20.0,3.086099,0.0,2.0,0.0,14.261599,14.0,0.0,14.0,1,0.6371382,1.0853604,0.4178689,0.30557847,0.6029359,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,17,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,18,1.0,Female,nap,0.0,1.0,1.0,20.0,2.9413133,0.0,2.0,0.0,13.916871,14.0,0.0,14.0,1,0.6371382,0.5799403,0.4178689,0.30557847,0.43446258,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,19,1.0,Female,nap,0.0,1.0,1.0,20.0,2.8899114,0.0,8.0,0.0,12.631695,13.0,0.0,13.0,1,-0.0008164741,0.4005059,-0.80725276,0.30557847,-0.0337228,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,20,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,21,1.0,Female,nap,0.0,1.0,1.0,40.0,2.829273,1.0,5.0,0.0,25.97456,26.0,1.0,13.0,1,-0.0008164741,0.1888283,-0.19469191,0.12220009,0.038778827,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,22,1.0,Female,nap,0.0,1.0,1.0,40.0,3.044038,0.0,1.0,0.0,28.710505,29.0,1.0,14.5,1,0.9561155,0.93853366,0.6220558,0.30557847,0.622056,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,23,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,24,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,25,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,26,1.0,Female,nap,0.0,1.0,1.0,40.0,2.8079515,1.0,6.0,0.0,25.485432,25.0,1.0,12.5,1,-0.3197938,0.11439875,-0.39887884,0.12220009,-0.054093335,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,27,1.0,Female,nap,0.0,1.0,1.0,20.0,3.0420773,0.0,2.0,0.0,14.156785,14.0,0.0,14.0,1,0.6371382,0.931689,0.4178689,0.30557847,0.55171216,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5246.0,28,1.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,0.72626525,1.0259575,0.55612135,-0.13260345,0.48315847
5247.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,2,0.0,Female,typing,0.0,1.0,1.0,20.0,3.2788198,9.0,3.0,1.0,13.79376,14.0,0.0,14.0,1,0.6371382,1.7581135,0.21368197,-1.3448269,0.20898952,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,3,0.0,Female,break,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,4,0.0,Female,break,0.0,1.0,1.0,40.0,3.0257294,0.0,1.0,0.0,28.62332,29.0,1.0,14.5,1,0.9561155,0.87462157,0.6220558,0.30557847,0.60075194,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,5,0.0,Female,break,0.0,1.0,1.0,40.0,3.1429133,1.0,2.0,0.0,28.630875,29.0,1.0,14.5,1,0.9561155,1.283689,0.4178689,0.12220009,0.60791934,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,6,0.0,Female,break,0.0,1.0,1.0,40.0,3.1339734,1.0,2.0,0.0,28.588305,29.0,1.0,14.5,1,0.9561155,1.2524812,0.4178689,0.12220009,0.5975167,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,7,0.0,Female,typing,0.0,1.0,1.0,20.0,3.1203277,2.0,2.0,1.0,14.180229,14.0,0.0,14.0,1,0.6371382,1.2048467,0.4178689,-0.061178293,0.52051246,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,8,0.0,Female,break,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,9,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,10,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,11,1.0,Female,nap,0.0,1.0,1.0,20.0,3.0271068,1.0,0.0,0.0,14.427304,14.0,0.0,14.0,1,0.6371382,0.87942964,0.8262428,0.12220009,0.60929084,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,12,1.0,Female,nap,0.0,1.0,1.0,40.0,3.2516286,0.0,1.0,0.0,29.69903,30.0,1.0,15.0,1,1.2750928,1.6631942,0.6220558,0.30557847,0.8636095,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,13,1.0,Female,nap,0.0,1.0,1.0,20.0,3.4100778,0.0,0.0,0.0,15.420573,15.0,0.0,15.0,1,1.2750928,2.216311,0.8262428,0.30557847,1.116044,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,14,1.0,Female,nap,0.0,1.0,1.0,40.0,2.8682685,2.0,0.0,0.0,27.93537,28.0,1.0,14.0,1,0.6371382,0.32495445,0.8262428,-0.061178293,0.36333966,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,15,1.0,Female,nap,0.0,1.0,1.0,40.0,2.8643677,4.0,0.0,0.0,27.591063,28.0,1.0,14.0,1,0.6371382,0.3113376,0.8262428,-0.42793506,0.23654844,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,16,1.0,Female,nap,0.0,1.0,1.0,40.0,3.1857977,1.0,1.0,0.0,29.222683,29.0,1.0,14.5,1,0.9561155,1.4333905,0.6220558,0.12220009,0.7258821,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,17,1.0,Female,nap,0.0,1.0,1.0,40.0,3.2279122,0.0,0.0,0.0,29.973692,30.0,1.0,15.0,1,1.2750928,1.5804044,0.8262428,0.30557847,0.9040752,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,18,1.0,Female,nap,0.0,1.0,1.0,20.0,3.0450845,0.0,0.0,0.0,14.551542,15.0,0.0,15.0,1,1.2750928,0.94218653,0.8262428,0.30557847,0.6913359,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,19,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,20,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,21,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,22,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,23,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,24,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,25,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,26,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,27,1.0,Female,nap,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5247.0,28,1.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,1,,,,,,1.1178137,1.6128479,0.6293813,-0.05472707,0.7291674
5248.0,1,0.0,Male,,0.0,1.0,0.0,,,,,0.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,2,0.0,Male,typing,0.0,1.0,0.0,40.0,2.5320477,0.0,3.0,1.0,25.497261,25.0,1.0,12.5,4,-0.3197938,-0.8487303,0.21368197,0.30557847,-0.109823294,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,3,0.0,Male,typing,0.0,1.0,0.0,40.0,3.1766512,1.0,2.0,1.0,28.791533,29.0,1.0,14.5,4,0.9561155,1.4014618,0.4178689,0.12220009,0.6471769,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,4,0.0,Male,break,0.0,1.0,0.0,,,,,0.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,5,0.0,Male,break,0.0,1.0,0.0,,,,,0.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,6,0.0,Male,typing,0.0,1.0,0.0,20.0,3.1026444,0.0,1.0,1.0,14.494791,14.0,0.0,14.0,4,0.6371382,1.1431178,0.6220558,0.30557847,0.6902507,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,7,0.0,Male,typing,0.0,1.0,0.0,40.0,2.8752015,2.0,1.0,1.0,27.580788,28.0,1.0,14.0,4,0.6371382,0.34915617,0.6220558,-0.061178293,0.30334458,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,8,0.0,Male,break,0.0,1.0,0.0,40.0,2.8418944,1.0,5.0,0.0,26.03466,26.0,1.0,13.0,4,-0.0008164741,0.2328873,-0.19469191,0.12220009,0.053465158,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,9,1.0,Male,typing,1.0,1.0,0.0,40.0,2.830726,1.0,2.0,1.0,27.144268,27.0,1.0,13.5,4,0.31816086,0.1939002,0.4178689,0.12220009,0.2446564,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,10,1.0,Male,break,1.0,1.0,0.0,20.0,2.485685,0.0,12.0,0.0,10.894057,11.0,0.0,11.0,4,-1.2767258,-1.0105737,-1.6240005,0.30557847,-0.77633196,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,11,1.0,Male,break,1.0,1.0,0.0,20.0,3.0734158,1.0,0.0,0.0,14.537564,15.0,0.0,15.0,4,1.2750928,1.0410858,0.8262428,0.12220009,0.66317624,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,12,1.0,Male,break,1.0,1.0,0.0,20.0,3.0171773,0.0,3.0,0.0,13.903701,14.0,0.0,14.0,4,0.6371382,0.84476787,0.21368197,0.30557847,0.4546761,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,13,1.0,Male,typing,1.0,1.0,0.0,40.0,2.8006558,1.0,2.0,1.0,27.001078,27.0,1.0,13.5,4,0.31816086,0.08893112,0.4178689,0.12220009,0.2096667,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,14,1.0,Male,break,1.0,1.0,0.0,20.0,2.8807826,4.0,1.0,0.0,13.640816,14.0,0.0,14.0,4,0.6371382,0.3686389,0.6220558,-0.42793506,0.18758656,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,15,1.0,Male,typing,1.0,1.0,0.0,20.0,2.713019,1.0,4.0,1.0,12.904283,13.0,0.0,13.0,4,-0.0008164741,-0.21699333,0.009495026,0.12220009,-0.02843274,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,16,1.0,Male,break,1.0,1.0,0.0,40.0,2.832995,0.0,3.0,0.0,26.930344,27.0,1.0,13.5,4,0.31816086,0.20182095,0.21368197,0.30557847,0.24036047,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,17,1.0,Male,break,1.0,1.0,0.0,,,,,0.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,18,1.0,Male,typing,1.0,1.0,0.0,40.0,2.9098375,1.0,1.0,1.0,27.908587,28.0,1.0,14.0,4,0.6371382,0.47006413,0.6220558,0.12220009,0.40477335,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,19,1.0,Male,typing,1.0,1.0,0.0,,,,,1.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,20,1.0,Male,typing,1.0,1.0,0.0,20.0,2.707925,1.0,2.0,1.0,13.279752,13.0,0.0,13.0,4,-0.0008164741,-0.2347749,0.4178689,0.12220009,0.1017647,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,21,1.0,Male,break,1.0,1.0,0.0,20.0,2.642098,2.0,5.0,0.0,12.460192,12.0,0.0,12.0,4,-0.6387711,-0.4645653,-0.19469191,-0.061178293,-0.24014518,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,22,1.0,Male,break,1.0,1.0,0.0,20.0,2.895877,0.0,1.0,0.0,14.002487,14.0,0.0,14.0,4,0.6371382,0.42133027,0.6220558,0.30557847,0.44965485,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,23,1.0,Male,break,1.0,1.0,0.0,20.0,2.7486038,2.0,6.0,0.0,12.519979,13.0,0.0,13.0,4,-0.0008164741,-0.09277291,-0.39887884,-0.061178293,-0.18427669,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,24,1.0,Male,typing,1.0,1.0,0.0,40.0,2.7965946,2.0,3.0,1.0,26.431274,26.0,1.0,13.0,4,-0.0008164741,0.07475414,0.21368197,-0.061178293,0.0757526,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,25,1.0,Male,typing,1.0,1.0,0.0,40.0,2.8971174,0.0,3.0,1.0,27.235687,27.0,1.0,13.5,4,0.31816086,0.42566058,0.21368197,0.30557847,0.31497368,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,26,1.0,Male,typing,1.0,1.0,0.0,,,,,1.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,27,1.0,Male,break,1.0,1.0,0.0,20.0,2.642687,0.0,4.0,0.0,12.818259,13.0,0.0,13.0,4,-0.0008164741,-0.46250874,0.009495026,0.30557847,-0.04914508,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5248.0,28,1.0,Male,,1.0,1.0,0.0,,,,,0.0,,,,,4,,,,,,0.61947966,0.6165794,0.54146934,0.54603356,0.56802744
5250.0,1,0.0,Female,,0.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,2,0.0,Female,typing,0.0,1.0,1.0,20.0,2.8712242,1.0,0.0,1.0,14.056155,14.0,0.0,14.0,4,0.6371382,0.33527216,0.8262428,0.12220009,0.42790502,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,3,0.0,Female,break,0.0,1.0,1.0,40.0,2.935918,1.0,0.0,0.0,28.420378,28.0,1.0,14.0,4,0.6371382,0.56110674,0.8262428,0.12220009,0.5031832,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,4,0.0,Female,break,0.0,1.0,1.0,40.0,2.7806504,1.0,1.0,0.0,27.293411,27.0,1.0,13.5,4,0.31816086,0.019095726,0.6220558,0.12220009,0.25445056,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,5,0.0,Female,typing,0.0,1.0,1.0,20.0,2.7512145,0.0,3.0,1.0,13.270456,13.0,0.0,13.0,4,-0.0008164741,-0.08365949,0.21368197,0.30557847,0.14520031,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,6,0.0,Female,typing,0.0,1.0,1.0,20.0,2.7729983,2.0,2.0,1.0,13.353254,13.0,0.0,13.0,4,-0.0008164741,-0.007616152,0.4178689,-0.061178293,0.11635815,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,7,0.0,Female,break,0.0,1.0,1.0,20.0,2.6147804,1.0,1.0,0.0,13.251777,13.0,0.0,13.0,4,-0.0008164741,-0.55992573,0.6220558,0.12220009,0.061443392,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,8,0.0,Female,break,0.0,1.0,1.0,20.0,2.730523,2.0,2.0,0.0,13.252123,13.0,0.0,13.0,4,-0.0008164741,-0.15588935,0.4178689,-0.061178293,0.06693376,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,9,1.0,Female,nap,1.0,1.0,1.0,40.0,2.6378722,0.0,4.0,0.0,25.61359,26.0,1.0,13.0,4,-0.0008164741,-0.47931656,0.009495026,0.30557847,-0.05474769,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,10,1.0,Female,nap,1.0,1.0,1.0,40.0,2.7015958,0.0,2.0,0.0,26.69223,27.0,1.0,13.5,4,0.31816086,-0.25686932,0.4178689,0.30557847,0.15552603,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,11,1.0,Female,nap,1.0,1.0,1.0,20.0,2.6648695,0.0,6.0,0.0,12.483478,12.0,0.0,12.0,4,-0.6387711,-0.38507384,-0.39887884,0.30557847,-0.15945807,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,12,1.0,Female,nap,1.0,1.0,1.0,20.0,2.4995737,1.0,7.0,0.0,11.814685,12.0,0.0,12.0,4,-0.6387711,-0.9620912,-0.6030658,0.12220009,-0.48098564,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,13,1.0,Female,nap,1.0,1.0,1.0,40.0,2.562556,0.0,5.0,0.0,24.867346,25.0,1.0,12.5,4,-0.3197938,-0.7422315,-0.19469191,0.30557847,-0.21044831,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,14,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7447546,0.0,4.0,0.0,13.061276,13.0,0.0,13.0,4,-0.0008164741,-0.10620999,0.009495026,0.30557847,0.06962117,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,15,1.0,Female,nap,1.0,1.0,1.0,20.0,2.8521783,0.0,4.0,0.0,13.317048,13.0,0.0,13.0,4,-0.0008164741,0.26878667,0.009495026,0.30557847,0.19462006,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,16,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,17,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,18,1.0,Female,nap,1.0,1.0,1.0,40.0,2.750679,0.0,2.0,0.0,26.925959,27.0,1.0,13.5,4,0.31816086,-0.08552878,0.4178689,0.30557847,0.21263954,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,19,1.0,Female,nap,1.0,1.0,1.0,40.0,2.5653095,0.0,4.0,0.0,25.268053,25.0,1.0,12.5,4,-0.3197938,-0.7326196,0.009495026,0.30557847,-0.13918203,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,20,1.0,Female,nap,1.0,1.0,1.0,20.0,2.653342,1.0,4.0,0.0,12.762195,13.0,0.0,13.0,4,-0.0008164741,-0.42531437,0.009495026,0.12220009,-0.097873084,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,21,1.0,Female,nap,1.0,1.0,1.0,20.0,2.7731714,0.0,3.0,0.0,13.322735,13.0,0.0,13.0,4,-0.0008164741,-0.00701192,0.21368197,0.30557847,0.1707495,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,22,1.0,Female,nap,1.0,1.0,1.0,40.0,2.6384451,1.0,2.0,0.0,26.228645,26.0,1.0,13.0,4,-0.0008164741,-0.4773166,0.4178689,0.12220009,0.02091747,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,23,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,24,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,25,1.0,Female,nap,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,26,1.0,Female,nap,1.0,1.0,1.0,40.0,2.588584,0.0,1.0,0.0,26.541676,27.0,1.0,13.5,4,0.31816086,-0.65137285,0.6220558,0.30557847,0.09208715,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,27,1.0,Female,nap,1.0,1.0,1.0,40.0,2.1886795,0.0,16.0,0.0,18.823414,19.0,1.0,9.5,4,-2.2336578,-2.047366,-2.4407482,0.30557847,-1.3941785,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5250.0,28,1.0,Female,,1.0,1.0,1.0,,,,,0.0,,,,,4,,,,,,0.44658762,0.08134077,0.78636694,0.43160293,0.43310353
5254.0,1,0.0,Female,,0.0,1.0,0.0,,,,,0.0,,,,,3,,,,,,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
5254.0,2,0.0,Female,typing,0.0,1.0,0.0,40.0,2.4333115,9.0,4.0,1.0,23.173693,23.0,1.0,11.5,3,-0.9577485,-1.1934005,0.009495026,-1.3448269,-0.8429108,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
5254.0,3,0.0,Female,break,0.0,1.0,0.0,20.0,2.4017735,0.0,5.0,0.0,12.050857,12.0,0.0,12.0,3,-0.6387711,-1.3034939,-0.19469191,0.30557847,-0.39753577,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
5254.0,4,0.0,Female,typing,0.0,1.0,0.0,,,,,1.0,,,,,3,,,,,,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
5254.0,5,0.0,Female,break,0.0,1.0,0.0,20.0,2.054266,0.0,37.0,0.0,5.021908,5.0,0.0,5.0,3,-5.1044536,-2.5165787,-6.728674,0.30557847,-2.9798913,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
5254.0,6,0.0,Female,typing,0.0,1.0,0.0,40.0,2.4345136,2.0,5.0,1.0,23.931887,24.0,1.0,12.0,3,-0.6387711,-1.1892042,-0.19469191,-0.061178293,-0.48169148,-1.6467544,-1.8954453,-1.4585278,0.034274504,-1.1065662
